"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"771","0.0000","0.0000","0.0190","0.0480","0.9330","0.0000","0.0000","0.0050","0.0110","0.9840","771"
"772","0.0000","0.0110","0.0000","0.0310","0.9580","0.0000","0.0030","0.0000","0.0090","0.9880","772"
"773","0.0000","0.0000","0.7100","0.0020","0.2880","0.0000","0.0000","0.7920","0.0010","0.2070","773"
"774","0.0080","0.0060","0.8700","0.0100","0.1060","0.0110","0.0020","0.9139","0.0190","0.0541","774"
"775","0.0010","0.0020","0.2613","0.6306","0.1051","0.0000","0.0000","0.1880","0.7650","0.0470","775"
"776","0.0000","0.0010","0.2158","0.0170","0.7662","0.0000","0.0000","0.1430","0.0130","0.8440","776"
"777","0.0000","0.0000","0.0020","0.0000","0.9980","0.0000","0.0000","0.0000","0.0000","1.0000","777"
"778","0.0000","0.0000","0.0030","0.1091","0.8879","0.0000","0.0000","0.0010","0.0300","0.9690","778"
"779","0.0010","0.0020","0.4605","0.2733","0.2633","0.0010","0.0020","0.5560","0.3720","0.0690","779"
"780","0.0000","0.0000","0.2290","0.0090","0.7620","0.0000","0.0000","0.1580","0.0080","0.8340","780"
"781","0.0040","0.0310","0.0000","0.3824","0.5826","0.0030","0.0170","0.0000","0.2372","0.7427","781"
"782","0.0400","0.0020","0.3353","0.0020","0.6206","0.0120","0.0030","0.5776","0.0030","0.4044","782"
"783","0.4140","0.0190","0.0020","0.4080","0.1570","0.8320","0.0160","0.0010","0.1180","0.0330","783"
"784","0.0000","0.0000","0.2930","0.0040","0.7030","0.0000","0.0000","0.2310","0.0070","0.7620","784"
"785","0.0010","0.0010","0.0000","0.0000","0.9980","0.0010","0.0000","0.0000","0.0000","0.9990","785"
"786","0.0060","0.3010","0.0500","0.3540","0.2890","0.0020","0.3107","0.0380","0.4416","0.2078","786"
"787","0.0120","0.0080","0.0200","0.0100","0.9500","0.0070","0.0130","0.0200","0.0190","0.9411","787"
"788","0.0010","0.0010","0.8182","0.0000","0.1798","0.0000","0.0000","0.9469","0.0000","0.0531","788"
"789","0.0190","0.0220","0.0160","0.1120","0.8310","0.0020","0.0060","0.0050","0.0190","0.9680","789"
"790","0.0090","0.0030","0.0020","0.0000","0.9860","0.0060","0.0020","0.0010","0.0000","0.9910","790"
"791","0.0140","0.0010","0.1760","0.0010","0.8080","0.0140","0.0000","0.1350","0.0020","0.8490","791"
"792","0.3110","0.3530","0.0290","0.2740","0.0330","0.1181","0.7948","0.0140","0.0671","0.0060","792"
"793","0.5914","0.1329","0.0220","0.2478","0.0060","0.8720","0.0570","0.0070","0.0640","0.0000","793"
"794","0.0000","0.0010","0.0000","0.0030","0.9960","0.0000","0.0010","0.0000","0.0010","0.9980","794"
"795","0.0010","0.1540","0.0000","0.0010","0.8440","0.0000","0.0691","0.0000","0.0000","0.9309","795"
"796","0.0100","0.0190","0.0010","0.0010","0.9690","0.0010","0.0060","0.0000","0.0000","0.9930","796"
"797","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","797"
"798","0.0000","0.0130","0.0050","0.0010","0.9810","0.0000","0.0070","0.0020","0.0000","0.9910","798"
"799","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","799"
"800","0.0000","0.0000","0.9920","0.0010","0.0070","0.0000","0.0000","0.9990","0.0000","0.0010","800"
"801","0.0000","0.0000","0.0040","0.0000","0.9960","0.0000","0.0000","0.0000","0.0000","1.0000","801"
"802","0.0610","0.0510","0.0010","0.0010","0.8860","0.0360","0.0440","0.0010","0.0000","0.9190","802"
"803","0.0060","0.0010","0.3640","0.1230","0.5060","0.0030","0.0020","0.6873","0.1479","0.1598","803"
"804","0.0010","0.0020","0.0480","0.0970","0.8520","0.0010","0.0010","0.0380","0.0710","0.8890","804"
"805","0.0070","0.0800","0.0020","0.0540","0.8570","0.0080","0.0580","0.0030","0.0230","0.9080","805"
"806","0.0010","0.0020","0.0080","0.0000","0.9890","0.0010","0.0010","0.0040","0.0000","0.9940","806"
"807","0.0000","0.0000","0.7560","0.0030","0.2410","0.0000","0.0000","0.7720","0.0030","0.2250","807"
"808","0.0000","0.0000","0.0000","0.0010","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","808"
"809","0.0000","0.0540","0.0020","0.0030","0.9410","0.0000","0.0140","0.0000","0.0000","0.9860","809"
"810","0.0060","0.0120","0.4720","0.3590","0.1510","0.0040","0.0060","0.7570","0.2090","0.0240","810"
"811","0.0370","0.0920","0.0040","0.7220","0.1450","0.0280","0.0559","0.0030","0.8501","0.0629","811"
"812","0.2720","0.6270","0.0000","0.1010","0.0000","0.2368","0.6234","0.0000","0.1389","0.0010","812"
"813","0.0000","0.0070","0.0000","0.9930","0.0000","0.0000","0.0010","0.0000","0.9990","0.0000","813"
"814","0.9990","0.0010","0.0000","0.0000","0.0000","0.9990","0.0010","0.0000","0.0000","0.0000","814"
"815","0.9940","0.0060","0.0000","0.0000","0.0000","0.9800","0.0200","0.0000","0.0000","0.0000","815"
"816","0.0000","0.0000","0.0970","0.0120","0.8910","0.0000","0.0000","0.1060","0.0090","0.8850","816"
"817","0.0000","0.0000","0.0880","0.0010","0.9110","0.0000","0.0000","0.0280","0.0000","0.9720","817"
"818","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","818"
"819","0.0010","0.0010","0.0050","0.0010","0.9920","0.0000","0.0000","0.0020","0.0000","0.9980","819"
"820","0.0000","0.0060","0.0000","0.0040","0.9900","0.0000","0.0020","0.0000","0.0010","0.9970","820"
"821","0.0050","0.0040","0.1160","0.5650","0.3100","0.0040","0.0020","0.1390","0.7470","0.1080","821"
"822","0.0000","0.0040","0.0040","0.0150","0.9770","0.0000","0.0010","0.0010","0.0110","0.9870","822"
"823","0.0000","0.0000","0.0470","0.0070","0.9459","0.0000","0.0000","0.0300","0.0050","0.9650","823"
"824","0.0000","0.0000","0.3020","0.0000","0.6980","0.0000","0.0000","0.1550","0.0000","0.8450","824"
"825","0.3180","0.0000","0.0300","0.0250","0.6270","0.5836","0.0000","0.0240","0.0160","0.3764","825"
"826","0.9890","0.0020","0.0000","0.0010","0.0080","1.0000","0.0000","0.0000","0.0000","0.0000","826"
"827","0.0000","0.0000","0.0070","0.0010","0.9920","0.0000","0.0000","0.0060","0.0000","0.9940","827"
"828","0.5395","0.0000","0.0390","0.0909","0.3307","0.9230","0.0000","0.0170","0.0330","0.0270","828"
"829","0.0000","0.0000","0.0510","0.0000","0.9490","0.0000","0.0000","0.0260","0.0000","0.9740","829"
"830","0.0000","0.0000","0.0930","0.0170","0.8900","0.0000","0.0000","0.0010","0.0050","0.9940","830"
"831","0.0000","0.0000","0.0130","0.0000","0.9870","0.0000","0.0000","0.0040","0.0000","0.9960","831"
"832","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","832"
"833","0.0000","0.0000","0.1730","0.0240","0.8030","0.0000","0.0000","0.0540","0.0060","0.9400","833"
"834","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","834"
"835","0.0650","0.1230","0.1090","0.0060","0.6970","0.0631","0.1782","0.1281","0.0040","0.6266","835"
"836","0.6643","0.0509","0.0000","0.2817","0.0030","0.8130","0.0190","0.0000","0.1670","0.0010","836"
"837","0.5340","0.4490","0.0000","0.0030","0.0140","0.3390","0.6340","0.0000","0.0000","0.0270","837"
"838","0.0000","0.0000","0.0070","0.0000","0.9930","0.0000","0.0000","0.0040","0.0000","0.9960","838"
"839","0.0000","0.0000","0.0040","0.0000","0.9960","0.0000","0.0000","0.0070","0.0000","0.9930","839"
"840","0.0000","0.0070","0.0020","0.0460","0.9449","0.0000","0.0010","0.0000","0.0030","0.9960","840"
"841","0.0030","0.0270","0.0140","0.0110","0.9450","0.0020","0.0060","0.0030","0.0030","0.9860","841"
"842","0.0000","0.0180","0.0070","0.8740","0.1010","0.0000","0.0040","0.0050","0.9800","0.0110","842"
"843","0.0000","0.0120","0.0330","0.0020","0.9530","0.0000","0.0020","0.0010","0.0000","0.9970","843"
"844","0.0000","0.0000","0.0060","0.0000","0.9940","0.0000","0.0000","0.0040","0.0000","0.9960","844"
"845","0.0550","0.0020","0.0010","0.2350","0.7070","0.0530","0.0010","0.0000","0.0470","0.8990","845"
"846","0.0000","0.0000","0.5300","0.0010","0.4690","0.0000","0.0000","0.8480","0.0000","0.1520","846"
"847","0.0000","0.0000","0.1812","0.0000","0.8188","0.0000","0.0000","0.1270","0.0000","0.8730","847"
"848","0.0000","0.0000","0.0390","0.0000","0.9610","0.0000","0.0000","0.0190","0.0000","0.9810","848"
"849","0.0070","0.0380","0.0030","0.1021","0.8498","0.0030","0.0200","0.0010","0.0340","0.9419","849"
"850","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","850"
"851","0.0020","0.0020","0.0711","0.3453","0.5796","0.0030","0.0020","0.1110","0.6580","0.2260","851"
"852","0.0130","0.0190","0.0000","0.0640","0.9040","0.0020","0.0070","0.0000","0.0200","0.9710","852"
"853","0.0300","0.0020","0.0000","0.9670","0.0010","0.0060","0.0000","0.0000","0.9940","0.0000","853"
"854","0.0020","0.0070","0.0060","0.0090","0.9760","0.0010","0.0000","0.0040","0.0040","0.9910","854"
"855","0.0000","0.0000","0.0840","0.0080","0.9080","0.0000","0.0000","0.1491","0.0050","0.8458","855"
"856","0.0000","0.0000","0.0010","0.0170","0.9820","0.0000","0.0000","0.0010","0.0160","0.9830","856"
"857","0.0010","0.0000","0.0160","0.0501","0.9329","0.0010","0.0000","0.0080","0.0480","0.9430","857"
"858","0.0010","0.0040","0.0230","0.0010","0.9710","0.0020","0.0030","0.0150","0.0010","0.9790","858"
"859","0.1840","0.0890","0.0380","0.0710","0.6180","0.0839","0.0390","0.0230","0.0330","0.8212","859"
"860","0.0050","0.0739","0.4016","0.1299","0.3896","0.0040","0.0660","0.3980","0.1410","0.3910","860"
"861","0.5180","0.1180","0.0560","0.2490","0.0590","0.6006","0.0981","0.0601","0.2262","0.0150","861"
"862","0.0000","0.0000","0.0879","0.2857","0.6264","0.0000","0.0000","0.0140","0.1440","0.8420","862"
"863","0.0120","0.0030","0.0000","0.0830","0.9020","0.0090","0.0000","0.0000","0.0711","0.9199","863"
"864","0.1419","0.1399","0.1788","0.4875","0.0519","0.1380","0.1500","0.1510","0.5180","0.0430","864"
"865","0.0000","0.0000","0.9420","0.0000","0.0580","0.0000","0.0000","0.9790","0.0000","0.0210","865"
"866","0.0000","0.0000","0.1130","0.0000","0.8870","0.0000","0.0000","0.0270","0.0000","0.9730","866"
"867","0.0000","0.0010","0.1010","0.0100","0.8880","0.0000","0.0000","0.2630","0.0080","0.7290","867"
"868","0.0000","0.0000","0.0010","0.0070","0.9920","0.0000","0.0000","0.0000","0.0040","0.9960","868"
"869","0.0060","0.0000","0.0000","0.0000","0.9940","0.0080","0.0000","0.0000","0.0000","0.9920","869"
"870","0.0000","0.0020","0.1910","0.0000","0.8070","0.0000","0.0010","0.1380","0.0000","0.8610","870"
"871","0.0000","0.0000","0.7450","0.0000","0.2550","0.0000","0.0000","0.9120","0.0000","0.0880","871"
"872","0.0050","0.0000","0.1110","0.0050","0.8790","0.0050","0.0000","0.1050","0.0020","0.8880","872"
"873","0.0000","0.0000","0.0840","0.0000","0.9160","0.0000","0.0000","0.0560","0.0000","0.9440","873"
"874","0.9590","0.0380","0.0000","0.0010","0.0020","0.9990","0.0000","0.0000","0.0000","0.0010","874"
"875","0.0000","0.0010","0.0000","0.9650","0.0340","0.0000","0.0000","0.0000","0.9890","0.0110","875"
"876","0.0010","0.0000","0.1150","0.0040","0.8800","0.0000","0.0000","0.0590","0.0040","0.9370","876"
"877","0.0000","0.0000","0.8620","0.0030","0.1350","0.0000","0.0000","0.9690","0.0010","0.0300","877"
"878","0.0000","0.0000","0.0000","0.0010","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","878"
"879","0.0000","0.0000","0.0000","0.0030","0.9970","0.0000","0.0000","0.0000","0.0020","0.9980","879"
"880","0.0000","0.0000","0.4780","0.0000","0.5220","0.0000","0.0000","0.6420","0.0000","0.3580","880"
"881","0.0000","0.0000","0.0010","0.2180","0.7810","0.0000","0.0000","0.0010","0.0920","0.9070","881"
"882","0.0020","0.0010","0.0230","0.0000","0.9740","0.0010","0.0010","0.0190","0.0000","0.9790","882"
"883","0.0000","0.0000","0.0010","0.0400","0.9590","0.0000","0.0000","0.0000","0.0060","0.9940","883"
"884","0.0000","0.0010","0.0000","0.2460","0.7530","0.0000","0.0000","0.0000","0.2630","0.7370","884"
"885","0.0000","0.0260","0.0110","0.0320","0.9310","0.0000","0.0050","0.0010","0.0020","0.9920","885"
"886","0.0000","0.0000","0.0000","0.0030","0.9970","0.0000","0.0000","0.0000","0.0010","0.9990","886"
"887","0.9310","0.0670","0.0000","0.0020","0.0000","0.9720","0.0280","0.0000","0.0000","0.0000","887"
"888","0.0000","0.0000","0.0010","0.0970","0.9020","0.0000","0.0000","0.0000","0.0360","0.9640","888"
"889","0.0020","0.4100","0.3850","0.0500","0.1530","0.0000","0.8370","0.1270","0.0170","0.0190","889"
"890","0.0000","0.0000","0.0050","0.0030","0.9920","0.0000","0.0000","0.0080","0.0040","0.9880","890"
"891","0.9890","0.0050","0.0010","0.0000","0.0050","0.9990","0.0000","0.0000","0.0000","0.0010","891"
"892","0.0000","0.0000","0.0360","0.0000","0.9640","0.0000","0.0000","0.0180","0.0000","0.9820","892"
"893","0.0000","0.0030","0.0070","0.0530","0.9370","0.0000","0.0020","0.0080","0.0450","0.9450","893"
"894","0.0000","0.0000","0.0290","0.0170","0.9540","0.0000","0.0000","0.0200","0.0080","0.9720","894"
"895","0.0100","0.0190","0.0010","0.2990","0.6710","0.0040","0.0040","0.0000","0.0600","0.9320","895"
"896","0.0000","0.0000","0.0010","0.0120","0.9870","0.0000","0.0000","0.0000","0.0070","0.9930","896"
"897","0.8630","0.0410","0.0020","0.0010","0.0930","0.9280","0.0220","0.0010","0.0000","0.0490","897"
"898","0.0000","0.0000","0.0060","0.0000","0.9940","0.0000","0.0000","0.0020","0.0000","0.9980","898"
"899","0.0000","0.0100","0.0010","0.1910","0.7980","0.0000","0.0010","0.0000","0.0360","0.9630","899"
"900","0.8689","0.0020","0.0000","0.1161","0.0130","0.9830","0.0000","0.0000","0.0160","0.0010","900"
"901","0.0000","0.0000","0.0020","0.0000","0.9980","0.0000","0.0000","0.0000","0.0000","1.0000","901"
"902","0.0000","0.1710","0.0010","0.0000","0.8280","0.0000","0.1120","0.0000","0.0000","0.8880","902"
"903","0.7858","0.0901","0.0000","0.0010","0.1231","0.9940","0.0010","0.0000","0.0000","0.0050","903"
"904","0.0000","0.0000","0.0160","0.0000","0.9840","0.0000","0.0000","0.0050","0.0000","0.9950","904"
"905","0.0000","0.0000","0.0010","0.0090","0.9900","0.0000","0.0000","0.0000","0.0020","0.9980","905"
"906","0.0000","0.0050","0.0000","0.0050","0.9900","0.0000","0.0010","0.0000","0.0010","0.9980","906"
"907","0.0000","0.0000","0.0010","0.0000","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","907"
"908","0.0030","0.0050","0.0010","0.0370","0.9540","0.0030","0.0020","0.0000","0.0190","0.9760","908"
"909","0.0190","0.0320","0.0050","0.0060","0.9380","0.0110","0.0110","0.0020","0.0020","0.9740","909"
"910","0.0000","0.0000","0.0050","0.0010","0.9940","0.0000","0.0000","0.0020","0.0000","0.9980","910"
"911","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","911"
"912","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","912"
"913","0.0000","0.0250","0.0180","0.0230","0.9339","0.0000","0.0120","0.0090","0.0020","0.9770","913"
"914","0.0010","0.0020","0.6106","0.0000","0.3864","0.0020","0.0030","0.9520","0.0000","0.0430","914"
"915","0.0050","0.0000","0.0380","0.0000","0.9570","0.0030","0.0000","0.0150","0.0000","0.9820","915"
"916","0.0020","0.7720","0.1590","0.0010","0.0660","0.0000","0.9800","0.0140","0.0000","0.0060","916"
"917","0.0000","0.0000","0.0010","0.0010","0.9980","0.0000","0.0000","0.0010","0.0000","0.9990","917"
"918","0.0000","0.0000","0.0220","0.0000","0.9780","0.0000","0.0000","0.0040","0.0000","0.9960","918"
"919","0.0060","0.0120","0.0000","0.0020","0.9800","0.0010","0.0010","0.0000","0.0000","0.9980","919"
"920","0.0000","0.0010","0.0460","0.0010","0.9520","0.0000","0.0000","0.0340","0.0010","0.9650","920"
"921","0.0040","0.0240","0.0000","0.0180","0.9540","0.0020","0.0100","0.0000","0.0030","0.9850","921"
"922","0.0000","0.0000","0.0010","0.2042","0.7948","0.0000","0.0000","0.0000","0.1050","0.8950","922"
"923","0.0000","0.0000","0.0450","0.0000","0.9550","0.0000","0.0000","0.0460","0.0000","0.9540","923"
"924","0.0000","0.0000","0.0130","0.0070","0.9800","0.0000","0.0000","0.0040","0.0020","0.9940","924"
"925","0.0060","0.0320","0.0450","0.2140","0.7030","0.0040","0.0340","0.0240","0.1522","0.7858","925"
"926","0.0000","0.0000","0.3250","0.3600","0.3150","0.0000","0.0000","0.3840","0.4990","0.1170","926"
"927","0.0000","0.0000","0.7360","0.0000","0.2640","0.0000","0.0000","0.8330","0.0000","0.1670","927"
"928","0.0070","0.2262","0.0010","0.6446","0.1211","0.0010","0.2112","0.0000","0.7758","0.0120","928"
"929","0.0000","0.0010","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","929"
"930","0.0090","0.1279","0.0030","0.0000","0.8601","0.0060","0.1380","0.0020","0.0000","0.8540","930"
"931","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","931"
"932","0.0290","0.6056","0.0000","0.0300","0.3353","0.0120","0.7690","0.0000","0.0170","0.2020","932"
"933","0.0000","0.0040","0.0000","0.0040","0.9920","0.0000","0.0000","0.0000","0.0030","0.9970","933"
"934","0.0000","0.0010","0.0190","0.0170","0.9630","0.0000","0.0000","0.0080","0.0090","0.9830","934"
"935","0.0000","0.0000","0.0050","0.0000","0.9950","0.0000","0.0000","0.0010","0.0000","0.9990","935"
"936","0.0000","0.0000","0.0010","0.0000","0.9990","0.0000","0.0000","0.0010","0.0000","0.9990","936"
"937","0.0020","0.0000","0.0659","0.0290","0.9031","0.0010","0.0000","0.0280","0.0150","0.9560","937"
"938","0.0000","0.0000","0.1340","0.0000","0.8660","0.0000","0.0000","0.0530","0.0000","0.9470","938"
"939","0.0000","0.0000","0.0330","0.0270","0.9400","0.0000","0.0000","0.0380","0.0190","0.9430","939"
"940","0.0000","0.0000","0.0040","0.0000","0.9960","0.0000","0.0000","0.0010","0.0000","0.9990","940"
"941","0.0000","0.0000","0.0010","0.0010","0.9980","0.0000","0.0000","0.0000","0.0000","1.0000","941"
"942","0.0000","0.0000","0.0610","0.0010","0.9380","0.0000","0.0000","0.0300","0.0000","0.9700","942"
"943","0.0000","0.0000","0.0030","0.0000","0.9970","0.0000","0.0000","0.0010","0.0000","0.9990","943"
"944","0.0000","0.0000","0.0020","0.0000","0.9980","0.0000","0.0000","0.0000","0.0000","1.0000","944"
"945","0.0010","0.0160","0.0020","0.0020","0.9790","0.0000","0.0050","0.0010","0.0010","0.9930","945"
"946","0.0000","0.0000","0.0350","0.0290","0.9361","0.0000","0.0000","0.0190","0.0180","0.9630","946"
"947","0.0000","0.0000","0.0090","0.0000","0.9910","0.0000","0.0000","0.0020","0.0000","0.9980","947"
"948","0.0000","0.0000","0.0000","0.0030","0.9970","0.0000","0.0000","0.0000","0.0020","0.9980","948"
"949","0.0000","0.0000","0.0010","0.1610","0.8380","0.0000","0.0000","0.0000","0.0530","0.9470","949"
"950","0.0000","0.0000","0.0020","0.0000","0.9980","0.0000","0.0000","0.0010","0.0000","0.9990","950"
"951","0.0000","0.0000","0.0060","0.0000","0.9940","0.0000","0.0000","0.0020","0.0000","0.9980","951"
"952","0.0000","0.0000","0.0000","0.0010","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","952"
"953","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","953"
"954","0.0000","0.0000","0.0000","0.0230","0.9770","0.0000","0.0000","0.0000","0.0120","0.9880","954"
"955","0.0000","0.0000","0.1630","0.0010","0.8360","0.0000","0.0000","0.1059","0.0010","0.8931","955"
"956","0.0000","0.0000","0.0220","0.0000","0.9780","0.0000","0.0000","0.0050","0.0000","0.9950","956"
"957","0.0000","0.0000","0.0380","0.0000","0.9620","0.0000","0.0000","0.0200","0.0000","0.9800","957"
"958","0.0010","0.0000","0.0290","0.0010","0.9690","0.0010","0.0000","0.0300","0.0010","0.9680","958"
